Event,Sample label (Offset in mm/cm),Expedition,Site,H,Core,Type,Sect,Offset [cm],Depth sed [m] (CSFA),Depth comp [mcd] (Cappelli et al. 2019 (CCSF)),Offset [m] (Cappelli splice),Offset [m] (Bohaty splice (CCSF offset [S...),Depth comp [mcd] (Bohaty (CCSF-A/CCSF-M)),Depth comp [mcd] (two-site composite (Depth CCS...),Ca count [#],Fe count [#],Ca/Fe,Comment (Notes),Age [Ma],Al,Ti,Ti_Al,log_CaFe,CaCO3_wt_pct
342-U1410B,"342-U1410B-23X-3,126",342,U1410,B,23,X,3,126,191.86,220.33,28.47,,224.33,240.94,2342641,304841,7.68,,45.8982766,23226.0,25275.0,1.0882200981658485,0.885361220031512,48.940339467991734
342-U1410B,"342-U1410B-23X-3,128",342,U1410,B,23,X,3,128,191.88,220.35,28.47,,224.36,240.97,2360251,300586,7.85,,45.8988189,23877.0,24352.0,1.019893621476735,0.8948696567452525,49.26975925793928
342-U1410B,"342-U1410B-23X-3,130",342,U1410,B,23,X,3,130,191.9,220.37,28.47,,224.38,240.99,2331423,306182,7.61,,45.8991804,23971.0,24614.0,1.0268240790955738,0.8813846567705729,48.802571433816496
342-U1410B,"342-U1410B-23X-3,132",342,U1410,B,23,X,3,132,191.92,220.39,28.47,,224.4,241.01,2363354,305102,7.75,,45.8995419,20441.0,23512.0,1.1502372682354092,0.8893017025063102,49.076857483331125
342-U1410B,"342-U1410B-23X-3,134",342,U1410,B,23,X,3,134,191.94,220.41,28.47,,224.43,241.04,2276624,313021,7.27,,45.9000842,24478.0,24433.0,0.9981616145109895,0.8615344108590378,48.114859664211366
342-U1410B,"342-U1410B-23X-3,136",342,U1410,B,23,X,3,136,191.96,220.43,28.47,,224.45,241.06,2208478,316471,6.98,,45.9004458,23611.0,25277.0,1.0705603320486214,0.8438554226231612,47.50237111677942
342-U1410B,"342-U1410B-23X-3,138",342,U1410,B,23,X,3,138,191.98,220.45,28.47,,224.47,241.08,1998887,334229,5.98,,45.9008073,22566.0,27319.0,1.2106266063990074,0.7767011839884109,45.175812519278495
342-U1410B,"342-U1410B-23X-3,140",342,U1410,B,23,X,3,140,192.0,220.47,28.47,,224.5,241.11,1847924,383991,4.81,,45.9013496,25655.0,28240.0,1.1007600857532645,0.6821450763738317,41.8999161709714
342-U1410B,"342-U1410B-23X-3,142",342,U1410,B,23,X,3,142,192.02,220.49,28.47,,224.52,241.13,1875042,362959,5.17,,45.9017111,26208.0,28040.0,1.0699023199023199,0.7134905430939426,42.985879865489636
342-U1410B,"342-U1410B-23X-3,144",342,U1410,B,23,X,3,144,192.04,220.51,28.47,,224.54,241.15,1754387,365163,4.8,,45.9020727,24458.0,27107.0,1.1083081200425218,0.6812412373755872,41.868602668877216
342-U1410B,"342-U1410B-23X-3,146",342,U1410,B,23,X,3,146,192.06,220.53,28.47,,224.57,241.18,1756945,343561,5.11,,45.902615,24248.0,28086.0,1.15828109534807,0.7084209001347127,42.81024208516712
342-U1410B,"342-U1410B-23X-3,148",342,U1410,B,23,X,3,148,192.08,220.55,28.47,,224.59,241.2,1925263,369130,5.22,,45.9029765,27652.0,29485.0,1.0662881527556778,0.7176705030022621,43.13069457651337
342-U1410B,"342-U1410B-23X-3,150",342,U1410,B,23,X,3,150,192.1,220.57,28.47,,224.62,241.23,1866372,366426,5.09,,45.9035188,26692.0,29311.0,1.0981192866776561,0.7067177823367587,42.75123756905701
342-U1410B,"342-U1410B-23X-4,2",342,U1410,B,23,X,4,2,192.12,220.59,28.47,,224.64,241.25,1906535,371127,5.14,,45.9038803,27173.0,30068.0,1.106539579729879,0.7109631189952758,42.89831725759133
342-U1410B,"342-U1410B-23X-4,4",342,U1410,B,23,X,4,4,192.14,220.61,28.47,,224.66,241.27,1916160,356495,5.37,,45.9042418,22191.0,28635.0,1.290387995133162,0.7299742856995556,43.55695912806111
342-U1410B,"342-U1410B-23X-4,6",342,U1410,B,23,X,4,6,192.16,220.63,28.47,,224.69,241.3,1890355,361779,5.23,,45.9047841,23667.0,28612.0,1.2089407191448007,0.7185016888672743,43.15949101080672
342-U1410B,"342-U1410B-23X-4,8",342,U1410,B,23,X,4,8,192.18,220.65,28.47,,224.71,241.32,1950821,368275,5.3,,45.9051457,26223.0,28840.0,1.099797887350799,0.724275869600789,43.35953750231934
342-U1410B,"342-U1410B-23X-4,10",342,U1410,B,23,X,4,10,192.2,220.67,28.47,,224.73,241.34,1951450,416383,4.69,,45.9055072,21926.0,29054.0,1.3250934963057557,0.6711728427150833,41.51978313586406
342-U1410B,"342-U1410B-23X-4,12",342,U1410,B,23,X,4,12,192.22,220.69,28.47,,224.76,241.37,1917334,414607,4.62,,45.9060495,21129.0,29538.0,1.397983813715746,0.6646419755561255,41.29352124314197
342-U1410B,"342-U1410B-23X-4,14",342,U1410,B,23,X,4,14,192.24,220.71,28.47,,224.78,241.39,1930655,485466,3.98,,45.906411,22475.0,27347.0,1.2167741935483871,0.5998830720736879,39.04994903199292
342-U1410B,"342-U1410B-23X-4,16",342,U1410,B,23,X,4,16,192.26,220.73,28.47,,224.8,241.41,2061607,486186,4.24,,45.9067725,24214.0,27091.0,1.1188155612455604,0.6273658565927327,40.00209010165523
342-U1410B,"342-U1410B-23X-4,18",342,U1410,B,23,X,4,18,192.28,220.75,28.47,,224.83,241.44,2168199,408534,5.31,,45.9073148,23932.0,27253.0,1.1387681765000837,0.725094521081469,43.3878996828675
342-U1410B,"342-U1410B-23X-4,20",342,U1410,B,23,X,4,20,192.3,220.77,28.47,,224.85,241.46,2293951,358298,6.4,,45.9076764,24986.0,26522.0,1.06147442567838,0.8061799739838872,46.19710519867178
342-U1410B,"342-U1410B-23X-4,22",342,U1410,B,23,X,4,22,192.32,220.79,28.47,,224.87,241.48,2441795,353367,6.91,,45.9080379,26893.0,27005.0,1.004164652511806,0.8394780473741984,47.35071695127911
342-U1410B,"342-U1410B-23X-4,24",342,U1410,B,23,X,4,24,192.34,220.81,28.47,,224.9,241.51,2415836,355000,6.81,,45.9085802,21190.0,25610.0,1.2085889570552146,0.8331471119127851,47.13138169221844
342-U1410B,"342-U1410B-23X-4,26",342,U1410,B,23,X,4,26,192.36,220.83,28.47,,224.92,241.53,2342896,362264,6.47,,45.9089417,25994.0,26577.0,1.0224282526736939,0.8109042806687004,46.360778803767126
342-U1410B,"342-U1410B-23X-4,28",342,U1410,B,23,X,4,28,192.38,220.85,28.47,,224.94,241.55,2169869,368083,5.9,,45.9093033,25766.0,27980.0,1.0859271908716914,0.7708520116421442,44.97316794334209
342-U1410B,"342-U1410B-23X-4,30",342,U1410,B,23,X,4,30,192.4,220.87,28.47,,224.97,241.58,2184176,381791,5.72,,45.9098456,20077.0,26409.0,1.3153857648054987,0.7573960287930241,44.506985417534324
342-U1410B,"342-U1410B-23X-4,32",342,U1410,B,23,X,4,32,192.42,220.89,28.47,,224.99,241.6,2083234,370905,5.62,,45.9102071,24160.0,26796.0,1.1091059602649007,0.7497363155690611,44.24161465289012
342-U1410B,"342-U1410B-23X-4,34",342,U1410,B,23,X,4,34,192.44,220.91,28.47,,225.01,241.62,2024326,351563,5.76,,45.9105686,19938.0,25074.0,1.2575985555221185,0.7604224834232121,44.611836938197186
342-U1410B,"342-U1410B-23X-4,36",342,U1410,B,23,X,4,36,192.46,220.93,28.47,,225.04,241.65,2182059,356887,6.11,,45.9111109,25613.0,26003.0,1.0152266427204935,0.7860412102425542,45.499397728853296
342-U1410B,"342-U1410B-23X-4,38",342,U1410,B,23,X,4,38,192.48,220.95,28.47,,225.06,241.67,1292830,208829,6.19,,45.9114724,9201.0,13802.0,1.5000543419193566,0.791690649020118,45.69512253530199
342-U1410B,"342-U1410B-23X-4,44",342,U1410,B,23,X,4,44,192.54,221.01,28.47,,225.13,241.74,2076636,336389,6.17,,45.9127378,20843.0,24588.0,1.1796766300436596,0.7902851640332417,45.64642950793166
342-U1410B,"342-U1410B-23X-4,46",342,U1410,B,23,X,4,46,192.56,221.03,28.47,,225.16,241.77,2007553,310612,6.46,,45.9132801,19360.0,22706.0,1.1728305785123967,0.8102325179950841,46.337505585939695
342-U1410B,"342-U1410B-23X-4,48",342,U1410,B,23,X,4,48,192.58,221.05,28.47,,225.18,241.79,2077040,334250,6.21,,45.9136416,24063.0,24808.0,1.0309603956281428,0.7930916001765802,45.743658488117624
342-U1410B,"342-U1410B-23X-4,50",342,U1410,B,23,X,4,50,192.6,221.07,28.47,,225.2,241.81,2145778,309579,6.93,,45.9140032,21536.0,22649.0,1.0516809063893016,0.8407332346118067,47.394202913126044
342-U1410B,"342-U1410B-23X-4,52",342,U1410,B,23,X,4,52,192.62,221.09,28.47,,225.23,241.84,2033652,302429,6.72,,45.9145454,21265.0,22308.0,1.0490477310134023,0.8273692730538252,46.931208464949776
342-U1410B,"342-U1410B-23X-4,54",342,U1410,B,23,X,4,54,192.64,221.11,28.47,,225.25,241.86,2004621,296379,6.76,,45.914907,22809.0,23134.0,1.014248761453812,0.829946695941636,47.020503280897984
342-U1410B,"342-U1410B-23X-4,56",342,U1410,B,23,X,4,56,192.66,221.13,28.47,,225.27,241.88,1927326,299785,6.43,,45.9152685,18351.0,20725.0,1.1293662470710044,0.8082109729242221,46.26746915695968
342-U1410B,"342-U1410B-23X-4,58",342,U1410,B,23,X,4,58,192.68,221.15,28.47,,225.3,241.91,1874097,288337,6.5,,45.9158108,20006.0,20958.0,1.0475857242827151,0.8129133566428556,46.43038324089173
342-U1410B,"342-U1410B-23X-4,60",342,U1410,B,23,X,4,60,192.7,221.17,28.47,,225.32,241.93,1894071,292357,6.48,,45.9161723,20715.0,20834.0,1.0057446294955346,0.8115750058705934,46.38401607838671
342-U1410B,"342-U1410B-23X-4,68",342,U1410,B,23,X,4,68,192.78,221.25,28.47,,225.41,242.02,1516129,225851,6.71,,45.9177992,15514.0,16513.0,1.064393451076447,0.8267225201689921,46.90880171125473
342-U1410B,"342-U1410B-23X-4,70",342,U1410,B,23,X,4,70,192.8,221.27,28.47,,225.44,242.05,1937088,299027,6.48,,45.9183415,22734.0,22841.0,1.004706606844374,0.8115750058705934,46.38401607838671
342-U1410B,"342-U1410B-23X-4,72",342,U1410,B,23,X,4,72,192.82,221.29,28.47,,225.46,242.07,1348022,230320,5.85,,45.918703,11119.0,15650.0,1.40750067452109,0.7671558660821804,44.845114980417144
342-U1410B,"342-U1410B-23X-4,80",342,U1410,B,23,X,4,80,192.9,221.37,28.47,,225.55,242.16,1705080,329462,5.18,,45.9203299,18186.0,23872.0,1.3126580886396129,0.714329759745233,43.0149545263736
342-U1410B,"342-U1410B-23X-4,82",342,U1410,B,23,X,4,82,192.92,221.39,28.47,,225.58,242.19,1848936,336261,5.5,,45.9208722,19205.0,26273.0,1.3680291590731581,0.7403626894942439,43.91686537752808
342-U1410B,"342-U1410B-23X-4,84",342,U1410,B,23,X,4,84,192.94,221.41,28.47,,225.6,242.21,1775699,375448,4.73,,45.9212338,24828.0,28790.0,1.1595778959239569,0.6748611407378116,41.64756422086148
342-U1410B,"342-U1410B-23X-4,86",342,U1410,B,23,X,4,86,192.96,221.43,28.47,,225.63,242.24,1839807,381832,4.82,,45.9217761,24742.0,29906.0,1.2087139277342172,0.6830470382388496,41.931164639784946
342-U1410B,"342-U1410B-23X-4,88",342,U1410,B,23,X,4,88,192.98,221.45,28.47,,225.65,242.26,1869923,384699,4.86,,45.9221376,20345.0,28000.0,1.3762595232243795,0.6866362692622934,42.05551354859216
342-U1410B,"342-U1410B-23X-4,90",342,U1410,B,23,X,4,90,193.0,221.47,28.47,,225.67,242.28,1883519,380625,4.95,,45.9224991,21879.0,28964.0,1.3238265002970886,0.6946051989335688,42.33159711705349
342-U1410B,"342-U1410B-23X-4,92",342,U1410,B,23,X,4,92,193.02,221.49,28.47,,225.7,242.31,1889219,401563,4.7,,45.9230414,25782.0,30375.0,1.1781475447986967,0.6720978579357175,41.551830288182934
342-U1410B,"342-U1410B-23X-4,94",342,U1410,B,23,X,4,94,193.04,221.51,28.47,,225.72,242.33,1942110,415866,4.67,,45.923403,25772.0,31116.0,1.207356821356511,0.6693168805661122,41.45548332721296
342-U1410B,"342-U1410B-23X-4,96",342,U1410,B,23,X,4,96,193.06,221.53,28.47,,225.74,242.35,2016973,402125,5.02,,45.9237645,20951.0,29722.0,1.4186435015035082,0.7007037171450193,42.5428802804892
342-U1410B,"342-U1410B-23X-4,98",342,U1410,B,23,X,4,98,193.08,221.55,28.47,,225.77,242.38,1922063,405498,4.74,,45.9243068,21159.0,30735.0,1.452573373032752,0.6757783416740851,41.67934064729868
342-U1410B,"342-U1410B-23X-4,100",342,U1410,B,23,X,4,100,193.1,221.57,28.47,,225.79,242.4,1986214,421087,4.72,,45.9246683,27514.0,31905.0,1.1595914807007341,0.6739419986340878,41.61572054267798
342-U1410B,"342-U1410B-23X-4,102",342,U1410,B,23,X,4,102,193.12,221.59,28.47,,225.81,242.42,1986244,404009,4.92,,45.9250298,20255.0,29494.0,1.4561342878301653,0.6919651027673603,42.2401309853752
342-U1410B,"342-U1410B-23X-4,104",342,U1410,B,23,X,4,104,193.14,221.61,28.47,,225.84,242.45,1974950,404916,4.88,,45.9255721,25373.0,30684.0,1.2093169905017145,0.6884198220027106,42.11730473328391
342-U1410B,"342-U1410B-23X-4,106",342,U1410,B,23,X,4,106,193.16,221.63,28.47,,225.86,242.47,1911172,397886,4.8,,45.9259337,20851.0,27979.0,1.3418541077166564,0.6812412373755872,41.868602668877216
342-U1410B,"342-U1410B-23X-4,108",342,U1410,B,23,X,4,108,193.18,221.65,28.47,,225.88,242.49,1822696,371234,4.91,,45.9262952,19912.0,27768.0,1.3945359582161512,0.6910814921229684,42.209518294600244
342-U1410B,"342-U1410B-23X-4,110",342,U1410,B,23,X,4,110,193.2,221.67,28.47,,225.91,242.52,1753945,392068,4.47,,45.9268375,23413.0,29040.0,1.2403365651561098,0.6503075231319364,40.79690413890594
342-U1410B,"342-U1410B-23X-4,112",342,U1410,B,23,X,4,112,193.22,221.69,28.47,,225.93,242.54,1561793,381110,4.1,,45.927199,17339.0,25716.0,1.4831305150239344,0.6127838567197355,39.49689671605523
342-U1410B,"342-U1410B-23X-4,114",342,U1410,B,23,X,4,114,193.24,221.71,28.47,,225.95,242.56,1757803,445560,3.95,,45.9275606,23951.0,28930.0,1.2078827606362992,0.5965970956264602,38.93610637797872
342-U1410B,"342-U1410B-23X-4,116",342,U1410,B,23,X,4,116,193.26,221.73,28.47,,225.98,242.59,1925120,350008,5.5,,45.9281028,18644.0,27423.0,1.4708753486376314,0.7403626894942439,43.91686537752808
342-U1410B,"342-U1410B-23X-4,118",342,U1410,B,23,X,4,118,193.28,221.75,28.47,,226.0,242.61,1778855,381902,4.66,,45.9284644,24187.0,28530.0,1.1795592673750361,0.6683859166900001,41.42323008372506
342-U1410B,"342-U1410B-23X-4,120",342,U1410,B,23,X,4,120,193.3,221.77,28.47,,226.02,242.63,1813189,386308,4.69,,45.9288259,24919.0,28470.0,1.142501705525904,0.6711728427150833,41.51978313586406
342-U1410B,"342-U1410B-23X-4,122",342,U1410,B,23,X,4,122,193.32,221.79,28.47,,226.05,242.66,1594192,486174,3.28,,45.9293682,18452.0,24700.0,1.338608280945155,0.5158738437116791,36.13944931539112
342-U1410B,"342-U1410B-23X-4,124",342,U1410,B,23,X,4,124,193.34,221.81,28.47,,226.07,242.68,1874620,325189,5.76,,45.9297297,22443.0,24839.0,1.1067593458984983,0.7604224834232121,44.611836938197186
342-U1410B,"342-U1410B-23X-4,126",342,U1410,B,23,X,4,126,193.36,221.83,28.47,,226.09,242.7,1908252,324248,5.89,,45.9300913,20973.0,23702.0,1.1301196776808278,0.7701152947871016,44.94764438789914
342-U1410B,"342-U1410B-23X-4,128",342,U1410,B,23,X,4,128,193.38,221.85,28.47,,226.12,242.73,1905496,289978,6.57,,45.9306336,15155.0,21378.0,1.4106235565819862,0.8175653695597808,46.591552228398605
342-U1410B,"342-U1410B-23X-4,130",342,U1410,B,23,X,4,130,193.4,221.87,28.47,,226.14,242.75,1840498,266969,6.89,,45.9309951,17641.0,20302.0,1.1508417890142282,0.8382192219076258,47.307104942989696
342-U1410B,"342-U1410B-23X-4,132",342,U1410,B,23,X,4,132,193.42,221.89,28.47,,226.17,242.78,2039578,271998,7.5,,45.9315374,20003.0,20990.0,1.0493425986102085,0.8750612633917001,48.58349747020545
342-U1410B,"342-U1410B-23X-4,134",342,U1410,B,23,X,4,134,193.44,221.91,28.47,,226.19,242.8,2041651,282297,7.23,,45.9318989,22044.0,22695.0,1.0295318454001088,0.8591382972945308,48.03184630976902
342-U1410B,"342-U1410B-23X-4,136",342,U1410,B,23,X,4,136,193.46,221.93,28.47,,226.21,242.82,2055613,252865,8.13,,45.9322604,18274.0,19937.0,1.091003611688738,0.9100905455940682,49.7970869521065
342-U1410B,"342-U1410B-23X-4,138",342,U1410,B,23,X,4,138,193.48,221.95,28.47,,226.24,242.85,1976859,255255,7.74,,45.9328027,14480.0,19626.0,1.3553867403314916,0.8887409606828927,49.057430582858814
342-U1410B,"342-U1410B-23X-4,140",342,U1410,B,23,X,4,140,193.5,221.97,28.47,,226.26,242.87,1988054,255652,7.78,,45.9331643,19028.0,19864.0,1.0439352533109103,0.890979596989689,49.13498813770778
342-U1410B,"342-U1410B-23X-4,142",342,U1410,B,23,X,4,142,193.52,221.99,28.47,,226.28,242.89,2067583,254481,8.12,,45.9335258,20761.0,20291.0,0.9773613987765521,0.9095560292411753,49.778568633060516
342-U1410B,"342-U1410B-23X-4,144",342,U1410,B,23,X,4,144,193.54,222.01,28.47,,226.31,242.92,1994851,256974,7.76,,45.9340681,18482.0,19491.0,1.0545936586949465,0.8898617212581884,49.096259332989945
342-U1410B,"342-U1410B-23X-4,146",342,U1410,B,23,X,4,146,193.56,222.03,28.47,,226.33,242.94,1924049,263894,7.29,,45.9344296,18811.0,20205.0,1.074105576524374,0.8627275283179746,48.15619521857623
342-U1410B,"342-U1410B-23X-4,148",342,U1410,B,23,X,4,148,193.58,222.05,28.47,,226.35,242.96,1953181,257728,7.58,,45.9347912,16189.0,20255.0,1.2511581938353202,0.8796692056320535,48.743139629122496
342-U1410B,"342-U1410B-23X-4,150",342,U1410,B,23,X,4,150,193.6,222.07,28.47,,226.38,242.99,1943450,286442,6.78,,45.9353335,21158.0,21606.0,1.0211740240098308,0.8312296938670634,47.06495274402441
342-U1410B,"342-U1410B-23X-5,2",342,U1410,B,23,X,5,2,193.62,222.09,28.47,,226.4,243.01,2316399,363115,6.38,,45.935695,23699.0,25831.0,1.0899616017553484,0.8048206787211624,46.15001241429467
342-U1410B,"342-U1410B-23X-5,4",342,U1410,B,23,X,5,4,193.64,222.11,28.47,,226.42,243.03,2348050,348062,6.75,,45.9360565,26494.0,26222.0,0.9897335245716011,0.829303772831025,46.998229209730866
342-U1410B,"342-U1410B-23X-5,6",342,U1410,B,23,X,5,6,193.66,222.13,28.47,,226.45,243.06,2467233,345714,7.14,,45.9365988,23925.0,26642.0,1.1135632183908046,0.8536982117761743,47.84337454698556
342-U1410B,"342-U1410B-23X-5,8",342,U1410,B,23,X,5,8,193.68,222.15,28.47,,226.47,243.08,2413496,355310,6.79,,45.9369603,23237.0,25940.0,1.1163231053922624,0.8318697742805017,47.08712832994799
342-U1410B,"342-U1410B-23X-5,10",342,U1410,B,23,X,5,10,193.7,222.17,28.47,,226.49,243.1,2280636,347161,6.57,,45.9373219,25316.0,27415.0,1.0829119924158634,0.8175653695597808,46.591552228398605
342-U1410B,"342-U1410B-23X-5,12",342,U1410,B,23,X,5,12,193.72,222.19,28.47,,226.52,243.13,2317518,350386,6.61,,45.9378642,27190.0,27007.0,0.9932695844060316,0.8202014594856403,46.68287956388001
342-U1410B,"342-U1410B-23X-5,14",342,U1410,B,23,X,5,14,193.74,222.21,28.47,,226.54,243.15,2170323,370928,5.85,,45.9382257,22053.0,27478.0,1.2459982768784292,0.7671558660821804,44.845114980417144
342-U1410B,"342-U1410B-23X-5,16",342,U1410,B,23,X,5,16,193.76,222.23,28.47,,226.56,243.17,2108711,367337,5.74,,45.9385872,24595.0,27716.0,1.1268957105102664,0.7589118923979735,44.55950251212779
342-U1410B,"342-U1410B-23X-5,18",342,U1410,B,23,X,5,18,193.78,222.25,28.47,,226.59,243.2,2155114,345713,6.23,,45.9391295,24190.0,26442.0,1.0930963207937163,0.7944880466591696,45.79203837650694
342-U1410B,"342-U1410B-23X-5,20",342,U1410,B,23,X,5,20,193.8,222.27,28.47,,226.61,243.22,2081788,360795,5.77,,45.9394911,24256.0,27720.0,1.1428100263852243,0.7611758131557314,44.63793604678031
342-U1410B,"342-U1410B-23X-5,22",342,U1410,B,23,X,5,22,193.82,222.29,28.47,,226.63,243.24,2119314,366805,5.78,,45.9398526,24942.0,27750.0,1.1125811883569883,0.761927838420529,44.66398996207923
342-U1410B,"342-U1410B-23X-5,24",342,U1410,B,23,X,5,24,193.84,222.31,28.47,,226.66,243.27,2180245,387727,5.62,,45.9403949,23866.0,28957.0,1.2133160144138104,0.7497363155690611,44.24161465289012
342-U1410B,"342-U1410B-23X-5,26",342,U1410,B,23,X,5,26,193.86,222.33,28.47,,226.68,243.29,2137084,379140,5.64,,45.9407564,26317.0,27682.0,1.0518676140897518,0.7512791039833423,44.2950645575029
342-U1410B,"342-U1410B-23X-5,28",342,U1410,B,23,X,5,28,193.88,222.35,28.47,,226.71,243.32,2183538,393450,5.55,,45.9412987,28412.0,29167.0,1.026573278896241,0.7442929831226762,44.053030400285124
342-U1410B,"342-U1410B-23X-5,30",342,U1410,B,23,X,5,30,193.9,222.37,28.47,,226.73,243.34,2087670,394979,5.29,,45.9416602,25337.0,28715.0,1.133322808540869,0.7234556720351858,43.33112175765901
342-U1410B,"342-U1410B-23X-5,32",342,U1410,B,23,X,5,32,193.92,222.39,28.47,,226.75,243.36,2031313,371287,5.47,,45.9420218,23656.0,27176.0,1.1487994589110586,0.7379873263334308,43.83457092082171
342-U1410B,"342-U1410B-23X-5,34",342,U1410,B,23,X,5,34,193.94,222.41,28.47,,226.78,243.39,2032188,382105,5.32,,45.9425641,27115.0,28321.0,1.0444772266273281,0.7259116322950482,43.41620850086194
342-U1410B,"342-U1410B-23X-5,36",342,U1410,B,23,X,5,36,193.96,222.43,28.47,,226.8,243.41,1983307,379821,5.22,,45.9429256,23793.0,26174.0,1.1000714495860127,0.7176705030022621,43.13069457651337
342-U1410B,"342-U1410B-23X-5,38",342,U1410,B,23,X,5,38,193.98,222.45,28.47,,226.82,243.43,1931198,422499,4.57,,45.9432871,23020.0,26721.0,1.1607732406602953,0.6599162000698503,41.12979675141997
342-U1410B,"342-U1410B-23X-5,40",342,U1410,B,23,X,5,40,194.0,222.47,28.47,,226.85,243.46,2018322,445462,4.53,,45.9438294,26364.0,28467.0,1.0797678652708238,0.6560982020128319,40.997522208734566
342-U1410B,"342-U1410B-23X-5,42",342,U1410,B,23,X,5,42,194.02,222.49,28.47,,226.87,243.48,2017900,392613,5.14,,45.9441909,21880.0,28542.0,1.3044789762340037,0.7109631189952758,42.89831725759133
342-U1410B,"342-U1410B-23X-5,44",342,U1410,B,23,X,5,44,194.04,222.51,28.47,,226.89,243.5,1948074,391467,4.98,,45.9445525,26402.0,29066.0,1.1009014468600864,0.6972293427597176,42.42251057991042
342-U1410B,"342-U1410B-23X-5,46",342,U1410,B,23,X,5,46,194.06,222.53,28.47,,226.92,243.53,1966379,366208,5.37,,45.9450948,20326.0,26868.0,1.3218537833316935,0.7299742856995556,43.55695912806111
342-U1410B,"342-U1410B-23X-5,48",342,U1410,B,23,X,5,48,194.08,222.55,28.47,,226.94,243.55,1726234,404078,4.27,,45.9454563,21085.0,26183.0,1.2417832582404553,0.6304278750250238,40.10817373024195
342-U1410B,"342-U1410B-23X-5,50",342,U1410,B,23,X,5,50,194.1,222.57,28.47,,226.96,243.57,1799500,387611,4.64,,45.9458178,24081.0,25504.0,1.0590922303891035,0.6665179805548809,41.35851543632385
342-U1410B,"342-U1410B-23X-5,52",342,U1410,B,23,X,5,52,194.12,222.59,28.47,,226.99,243.6,1329304,243969,5.45,,45.9463601,14782.0,16826.0,1.1382762819645516,0.7363965022766424,43.77945682137428
342-U1410B,"342-U1410B-23X-5,60",342,U1410,B,23,X,5,60,194.2,222.67,28.47,,227.08,243.69,1338097,225633,5.93,,45.947987,12647.0,16275.0,1.2868664505416305,0.7730546933642626,45.04947985160488
342-U1410B,"342-U1410B-23X-5,62",342,U1410,B,23,X,5,62,194.22,222.69,28.47,,227.1,243.71,1420708,215281,6.6,,45.9483485,12505.0,15998.0,1.279328268692523,0.8195439355418687,46.66009964684804
342-U1410B,"342-U1410B-23X-5,64",342,U1410,B,23,X,5,64,194.24,222.71,28.47,,227.13,243.74,1492182,229274,6.51,,45.9488908,14643.0,17794.0,1.2151881445059072,0.8135809885681919,46.45351334894501
342-U1410B,"342-U1410B-23X-5,66",342,U1410,B,23,X,5,66,194.26,222.73,28.47,,227.15,243.76,1593796,229416,6.95,,45.9492524,14632.0,17992.0,1.2296336796063423,0.8419848045901139,47.4375635550245
342-U1410B,"342-U1410B-23X-5,68",342,U1410,B,23,X,5,68,194.28,222.75,28.47,,227.17,243.78,1756551,270881,6.48,,45.9496139,18657.0,19925.0,1.0679637669507422,0.8115750058705934,46.38401607838671
